GeoFIPS,GeoName,2016,2017,2018,2019,2020,2021,2022,2023,2024
01071,"Jackson, AL",1518195,1508968,1592423,1549783,1459956,1535345,1563105,1603527,1637868
01073,"Jefferson, AL",43995364,44607663,45407561,45984320,45616877,48003849,49224090,50456653,51158763
01075,"Lamar, AL",337992,343759,342479,338918,327282,338406,326295,334044,338807
01077,"Lauderdale, AL",2615029,2651431,2649394,2647083,2632191,2751449,2822630,2885377,2988972
01079,"Lawrence, AL",510914,534109,557668,558334,564325,599733,642547,689199,645253
01081,"Lee, AL",5896125,6138724,6112260,6348943,6201521,6584988,6624257,6999992,7169778
01083,"Limestone, AL",3673233,3782933,3748925,4114284,4170490,4681941,4895170,5258114,5497797
01085,"Lowndes, AL",440438,437070,428001,390408,382368,392079,401737,412548,440550
01087,"Macon, AL",529044,550614,543413,544347,525374,541057,553588,584157,607800
01089,"Madison, AL",22837212,23737673,24854241,26124018,26614826,27914293,29457107,31184027,32236676
01091,"Marengo, AL",735668,722874,757135,776303,796776,814537,784367,805566,846917
01093,"Marion, AL",868745,870465,891135,875356,875619,934449,960898,971127,976529
01095,"Marshall, AL",3309774,3469332,3557129,3599588,3527647,3765490,3932961,3952249,4082729
01097,"Mobile, AL",19669523,19734787,20064093,20526354,20805653,21999897,22260072,23356983,24306390
01099,"Monroe, AL",711535,724511,696059,668398,646135,646697,617662,618925,630618
01101,"Montgomery, AL",13968351,14011331,13975524,14144889,13806220,14287535,14712897,15275538,15685249
01103,"Morgan, AL",5459523,5556105,5659429,5640719,5793168,5960050,6204789,6353374,6619015
01105,"Perry, AL",209318,209961,205783,202930,202347,188335,183980,196768,199443
01107,"Pickens, AL",435085,452493,439534,444454,436991,434397,397859,416692,431033
01109,"Pike, AL",1377004,1392115,1397673,1409068,1391437,1556854,1560024,1589467,1663527
01111,"Randolph, AL",486485,483214,495883,478094,460834,505124,506823,505300,525885
01113,"Russell, AL",1458433,1495039,1501878,1514000,1521413,1603130,1653309,1673582,1760468
01115,"St. Clair, AL",2010216,2020338,2089846,2116684,1998473,2106331,2111458,2276053,2402348
01117,"Shelby, AL",11176098,11639599,11879718,12206604,12275473,12929663,13281571,13237066,13301277
01119,"Sumter, AL",341278,324042,317881,317171,322819,314757,310690,321041,341510
01121,"Talladega, AL",3112989,3170439,3205432,3196612,3058040,3184938,3275928,3337759,3694135
01123,"Tallapoosa, AL",1401250,1318572,1356421,1423423,1335678,1415147,1438724,1460817,1514769
01125,"Tuscaloosa, AL",9743719,10228417,10298455,10915460,10350994,10451126,10422989,10993527,11362541
01127,"Walker, AL",1994837,2005235,2021641,1835246,1693343,1682942,1802695,1874965,1963695
01129,"Washington, AL",855377,841373,848581,843426,842982,877667,893673,934930,1055630
01131,"Wilcox, AL",427128,430526,455340,435839,412902,360521,337489,360015,386907
01133,"Winston, AL",708380,719959,724384,780230,803278,813675,757243,778725,811115
02013,"Aleutians East Borough, AK",243987,312665,345745,301665,243609,278721,302631,361065,225464
02016,"Aleutians West Census Area, AK",453408,795250,672215,739573,883287,834061,717884,725284,978184
02020,"Anchorage Municipality, AK",23455399,23195622,23319628,23105220,22741417,23080130,23489416,24414948,25051159
02050,"Bethel Census Area, AK",703449,711083,734987,706903,683840,662549,667019,678307,674969
02060,"Bristol Bay Borough, AK",131911,133015,145447,135197,126971,146669,152465,149873,141950
02063,"Chugach Census Area, AK*",(NA),(NA),(NA),(NA),1297264,1338723,1428622,1335654,1185552
02066,"Copper River Census Area, AK*",(NA),(NA),(NA),(NA),106236,124761,128639,138121,139800
02068,"Denali Borough, AK",270965,271161,272417,271167,207865,251192,281489,307514,305254
02070,"Dillingham Census Area, AK",269978,276888,281406,263932,246557,240333,246388,253119,255988
02090,"Fairbanks North Star Borough, AK",5871559,5765988,5667136,5655579,5478830,5743078,5556842,5603131,5975015
02100,"Haines Borough, AK",109195,112647,119149,118972,87833,95589,96965,110146,116106
02105,"Hoonah-Angoon Census Area, AK*",87536,88063,93048,90753,78080,84473,100497,107437,110601
02110,"Juneau City and Borough, AK",2437578,2511152,2467392,2414435,2289316,2414392,2406835,2419640,2406431
02122,"Kenai Peninsula Borough, AK",2822796,2810764,2564438,2672751,2725658,2642513,2463946,2685708,2748305
02130,"Ketchikan Gateway Borough, AK*",930950,924927,927376,953077,815410,851798,872480,936598,961119
02150,"Kodiak Island Borough, AK",784099,820003,803315,797484,773473,765906,813289,814483,782770
02158,"Kusilvak Census Area, AK*",160590,153416,159498,160637,153072,149896,153012,145811,144569
02164,"Lake and Peninsula Borough, AK",85442,90141,99979,86729,79575,105634,85413,93955,111360
02170,"Matanuska-Susitna Borough, AK",2782328,2647075,2710247,2853738,2909366,3055550,3129200,3342477,3468517
02180,"Nome Census Area, AK",415137,447593,453641,444267,424185,429574,459029,458164,476390
02185,"North Slope Borough, AK",6633158,6669857,5875825,5965259,6323041,6051335,4952980,6733944,7292252
02188,"Northwest Arctic Borough, AK",559110,638056,628797,596995,625705,613984,583781,551236,521404
02195,"Petersburg Borough, AK*",176160,170550,177838,174189,166460,175633,163405,179731,172412
02198,"Prince of Wales-Hyder Census Area, AK*",227433,241824,259028,257527,238767,238446,243428,237295,226956
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
02220,"Sitka City and Borough, AK",491373,479694,500425,498052,441317,507998,527733,563129,573445
02230,"Skagway Municipality, AK*",89279,93466,97277,98212,61049,68316,77955,91805,98234
02232,"Skagway-Hoonah-Angoon Census Area, AK*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
02240,"Southeast Fairbanks Census Area, AK",588226,647536,606180,553938,624165,726257,673093,659361,724588
02261,"Valdez-Cordova Census Area, AK*",2270314,2138740,2122281,2102591,(NA),(NA),(NA),(NA),(NA)
02275,"Wrangell City and Borough, AK*",98172,94295,98769,89100,84179,82987,86818,92975,94733
02280,"Wrangell-Petersburg Census Area, AK*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
02282,"Yakutat City and Borough, AK*",29722,27126,29304,31830,33852,38403,39474,35405,34160
02290,"Yukon-Koyukuk Census Area, AK",282748,282318,301077,287943,296753,284356,294849,281473,290769
04001,"Apache, AZ",2603504,2640484,2672460,2393488,2408191,2391376,2349310,2302151,2281917
04003,"Cochise, AZ",4651172,4585054,4589727,4677243,5010802,4926398,5046654,5084100,5204349
04005,"Coconino, AZ",7237251,7898455,7901190,7642638,7029842,7574254,7767613,7954200,8294983
04007,"Gila, AZ",1594405,1690566,1655213,1637089,1732748,1862550,1759262,1803720,1821016
04009,"Graham, AZ",889529,970128,993239,1041466,1184153,1353995,1247525,1261848,1410668
04011,"Greenlee, AZ",1153048,1405891,1318779,1306493,1519598,1865183,1517388,1408376,1622092
04012,"La Paz, AZ",683241,664070,665028,687980,679743,750878,710572,664279,662932
04013,"Maricopa, AZ",227182991,237581202,248468203,260315487,266090000,289806802,305404414,315195199,329775922
04015,"Mohave, AZ",5456986,5323399,5437354,5596478,5881927,6451864,6676731,6701537,7229383
04017,"Navajo, AZ",2828081,2901492,3038306,2810313,2802428,2863294,2941501,3008443,3130447
04019,"Pima, AZ",40889603,42330595,43891349,45428473,45734608,48454038,49546263,51556424,52752176
04021,"Pinal, AZ",8055535,8486830,8942159,9083288,9474506,10064621,10591907,11516191,12744920
04023,"Santa Cruz, AZ",1711335,1848358,1958916,1915298,1952446,2047296,2039172,2098884,2130410
04025,"Yavapai, AZ",6778705,7229041,7345912,7339475,7493448,8204109,8146124,8712151,9153804
04027,"Yuma, AZ",7284916,7543432,7522243,7714421,7611986,7864068,8198536,8560165,8887417
05001,"Arkansas, AR",1058574,981778,1024089,1031531,1056634,1163263,1060273,1116966,1029130
05003,"Ashley, AR",891185,792416,828770,872492,806278,810067,796291,856528,915701
05005,"Baxter, AR",1287692,1389921,1512252,1587027,1562929,1620697,1704065,1719224,1748671
05007,"Benton, AR",13705509,14670030,15166232,15643857,16489585,18110882,19004426,19593822,21170960
05009,"Boone, AR",1260637,1291432,1309651,1299134,1301833,1443789,1421937,1465844,1537501
05011,"Bradley, AR",330997,330093,347363,331650,329648,345047,326018,335131,349899
05013,"Calhoun, AR",349066,337969,335913,322661,346351,381706,329126,327084,346369
05015,"Carroll, AR",793001,832740,847359,839525,816981,916673,977665,870673,1013672
05017,"Chicot, AR",282234,268710,263939,263414,271878,295151,260477,273072,275709
05019,"Clark, AR",783331,778588,805758,789238,782057,795064,741259,775676,810962
05021,"Clay, AR",316058,343738,339596,321213,333744,371256,340434,370635,359249
05023,"Cleburne, AR",678117,625173,608603,632665,615805,646414,648308,631509,649938
05025,"Cleveland, AR",133758,132301,148140,116938,96386,130222,158466,144467,182162
05027,"Columbia, AR",879663,866831,911057,875231,866013,974762,974357,1022472,1049224
05029,"Conway, AR",780475,696477,688985,671946,680295,745045,755664,727909,770337
05031,"Craighead, AR",4402618,4517827,4669304,4826947,4873601,5350199,5406653,5405510,5563502
05033,"Crawford, AR",1665735,1695496,1702649,1689943,1689391,1762012,1715929,1705541,1744875
05035,"Crittenden, AR",1653295,1752818,1767222,1785207,1743303,1753754,1714499,1717693,1761898
05037,"Cross, AR",438305,458347,429428,435381,452547,466259,447979,478196,457366
05039,"Dallas, AR",237365,230865,227705,220242,245638,254769,227985,241072,247637
05041,"Desha, AR",610661,523616,515013,530231,552432,574333,527637,552556,550270
05043,"Drew, AR",647165,611774,610468,605609,593451,618960,594680,609385,625794
05045,"Faulkner, AR",3822373,3773660,3890844,3897108,3925300,4094302,4212259,4425769,4594326
05047,"Franklin, AR",411756,410297,423942,415617,428810,427521,473504,452237,531817
05049,"Fulton, AR",178796,173320,181583,182771,186793,200167,202630,181238,181126
05051,"Garland, AR",3279101,3297461,3379134,3433130,3406917,3533918,3559755,3620209,3663311
05053,"Grant, AR",405407,407151,405162,419854,407701,425348,437561,451437,479900
05055,"Greene, AR",1391691,1391745,1396515,1495220,1472589,1633644,1457884,1591205,1603557
05057,"Hempstead, AR",901479,997465,967522,919018,939008,974143,1016317,948296,1006115
05059,"Hot Spring, AR",1051407,1040555,1028591,971305,985259,1063343,1151952,1152930,1225768
05061,"Howard, AR",621067,636251,654730,565611,547740,637247,661815,608028,692534
05063,"Independence, AR",1810581,1814024,1943875,1773118,1653945,1812389,1902752,1957891,2059585
05065,"Izard, AR",290737,278836,285980,272874,258440,277756,292281,283522,294187
05067,"Jackson, AR",644072,650775,681620,657069,674008,735380,711143,866060,841501
05069,"Jefferson, AR",3217423,3135246,3042749,3046579,2868085,3036145,2880434,2787058,2665308
05071,"Johnson, AR",718477,673818,685844,656747,648475,723841,737570,695902,731296
05073,"Lafayette, AR",157293,143086,138453,120916,115543,137289,146624,138954,171937
05075,"Lawrence, AR",448229,444603,439692,428249,439700,431910,432111,448391,420207
05077,"Lee, AR",170753,175991,170705,181409,162254,193539,174379,179376,185375
05079,"Lincoln, AR",267448,242689,246236,224054,223804,262039,259780,253145,286960
05081,"Little River, AR",507760,491186,473596,487925,512533,495260,510571,511292,543664
05083,"Logan, AR",518017,501239,508848,432830,418051,464382,513054,501163,566645
05085,"Lonoke, AR",1332531,1331980,1341270,1314099,1360981,1465090,1465556,1554371,1574493
05087,"Madison, AR",347405,381126,392767,342715,351555,431780,491727,444738,555734
05089,"Marion, AR",590457,501549,489648,599694,596642,687100,606923,605907,627230
05091,"Miller, AR",1341799,1320899,1326588,1361575,1338968,1366092,1294510,1311959,1333712
05093,"Mississippi, AR",2196762,2246202,2480746,2661668,2770419,3436967,3355787,3540584,3736124
05095,"Monroe, AR",172904,183759,181145,184341,200856,197888,187789,214652,197245
05097,"Montgomery, AR",148934,140656,142879,137298,133690,144235,149944,153456,159614
05099,"Nevada, AR",248923,256197,258917,237799,232653,239960,230928,215394,234242
05101,"Newton, AR",104959,103734,102314,103670,98791,105112,99962,100383,105055
05103,"Ouachita, AR",636468,610504,630596,618800,616307,634218,650493,666835,669901
05105,"Perry, AR",160945,155867,158150,147277,146738,172103,188407,181242,207580
05107,"Phillips, AR",470196,506356,505053,528732,533241,568014,521960,526502,502277
05109,"Pike, AR",241895,251385,255944,233843,248477,259687,280247,270344,299551
05111,"Poinsett, AR",533902,588161,565132,573776,586462,609143,617670,655863,667009
05113,"Polk, AR",516168,522053,547061,506713,504483,571691,592085,590467,654696
05115,"Pope, AR",2911209,2865775,2838129,2832741,2901746,2938231,2925670,3068411,3183342
05117,"Prairie, AR",169716,185790,188576,165667,196318,200974,184266,221463,198964
05119,"Pulaski, AR",28571754,28340196,28656480,29039448,29068886,30317967,30696417,31832954,32536180
05121,"Randolph, AR",420539,461996,484364,497980,497067,541060,518279,520898,564605
05123,"St. Francis, AR",715118,723264,713095,718139,720242,733986,703512,713433,714348
05125,"Saline, AR",2517588,2506573,2620227,2559661,2742397,2989827,2908290,3039969,3091885
05127,"Scott, AR",273893,278126,296335,260382,260694,337981,354575,349184,395480
05129,"Searcy, AR",156194,174007,170807,177405,171079,186448,185987,191402,192224
05131,"Sebastian, AR",6422751,6431767,6646489,6718136,6661352,7013135,6992743,7198616,7356931
05133,"Sevier, AR",510084,492295,511052,463338,418145,492001,539837,516959,596229
05135,"Sharp, AR",378994,363481,368331,327383,306493,364976,404800,391323,447222
05137,"Stone, AR",238500,234029,245842,236347,227645,255525,261620,260446,282752
05139,"Union, AR",2445606,2374137,2380315,2413093,2458024,2568377,2532849,2656699,2595449
05141,"Van Buren, AR",443777,383472,357763,350350,354117,382912,369776,364303,363774
05143,"Washington, AR",10791288,11213825,11483775,11651684,11989037,13110584,13322779,13425472,14125098
05145,"White, AR",2251740,2132780,2188741,2195696,2160127,2383390,2378183,2416613,2537670
05147,"Woodruff, AR",202544,227849,225653,212076,234474,260363,238754,295957,269009
05149,"Yell, AR",579659,584454,613103,574351,539550,630762,671029,618544,701302
06001,"Alameda, CA",123298691,130430017,135481671,139438051,136209080,145824780,148762514,147576503,149073515
06003,"Alpine, CA",111940,114872,115488,133602,107836,106959,102892,109499,115535
06005,"Amador, CA",1553868,1608472,1630629,1680454,1578079,1583924,1599691,1659732,1649007
06007,"Butte, CA",8845128,9181452,9272932,9457300,8898694,9113794,8934657,9375259,9976475
06009,"Calaveras, CA",1303589,1430443,1355160,1479943,1339547,1358853,1377433,1518423,1598733
06011,"Colusa, CA",1399430,1291669,1483162,1325940,1497421,1391648,1486297,1724201,1554879
06013,"Contra Costa, CA",68870149,71697154,75806177,78683211,71214946,77298326,75553609,76030393,76853439
06015,"Del Norte, CA",793910,767790,786770,777797,783124,811355,815386,825824,847242
06017,"El Dorado, CA",7690378,7932017,8234171,8352686,7813306,8191501,8313781,8893620,9003663
06019,"Fresno, CA",41390488,42568888,43779278,45018790,44426283,46040869,46092506,47853165,49888249
06021,"Glenn, CA",1038489,1000079,1118281,1023509,1056135,1073056,1057117,1148405,1117692
06023,"Humboldt, CA",5348181,5436863,5470126,5653169,5377411,5576548,5642946,5615599,5855113
06025,"Imperial, CA",8220070,8039122,8000968,8360083,8804863,8474003,9068820,10007423,10014382
06027,"Inyo, CA",1187265,1226727,1169171,1223022,1136784,1133727,1085919,1200151,1214756
06029,"Kern, CA",43552199,43812095,43894460,45410206,45598485,46365142,44445346,47569571,49752853
06031,"Kings, CA",6065609,6443298,6336899,6457601,6540783,6613455,6820750,6931575,7210907
06033,"Lake, CA",1844745,1943085,1944720,1933039,1877308,1934972,1893379,1956961,2074974
06035,"Lassen, CA",1195646,1164870,1164570,1145535,1174383,1160704,1123777,1118949,1150292
06037,"Los Angeles, CA",696714382,720841757,740088358,767859358,728586287,773279179,785175539,794412003,810842127
06039,"Madera, CA",5849024,6023623,6027876,6222075,6203031,6427572,5998770,6297562,6799065
06041,"Marin, CA",23035271,25066955,28016958,29644574,29465918,30056325,29274868,29379949,29894901
06043,"Mariposa, CA",688919,739708,721057,745873,661365,683832,707862,780471,800084
06045,"Mendocino, CA",3371901,3504547,3557209,3516755,3391828,3592938,3479820,3482526,3589922
06047,"Merced, CA",8657384,9136656,9152693,9251024,9142677,9323157,9486778,9517717,10266145
06049,"Modoc, CA",377906,349468,367778,414331,462140,450982,477083,497808,518676
06051,"Mono, CA",918039,1041898,954421,1031425,932498,1024131,1082296,1165832,1191570
06053,"Monterey, CA",25860113,25923476,26770519,27639613,27465700,27757909,28005898,29117205,29711750
06055,"Napa, CA",10814400,10996519,11046992,11004396,10453531,11455005,10970744,11223179,11313745
06057,"Nevada, CA",4275008,4271659,4290012,4393298,4298330,4469010,4613757,4633300,4810425
06059,"Orange, CA",233966989,244438165,251165771,258639230,252697644,268060818,270055508,271357185,277517685
06061,"Placer, CA",21401555,21945008,23346285,23942196,23872020,26011433,26515618,26187322,26794130
06063,"Plumas, CA",920253,1006184,918785,1021637,893865,839921,914609,1041011,1136564
06065,"Riverside, CA",81899120,84070198,87407109,90816468,89350023,94978542,97055611,99182409,102469702
06067,"Sacramento, CA",84372467,86961022,90453770,94135671,92088129,97466708,99509227,102275870,106654911
06069,"San Benito, CA",2058903,2152903,2200019,2357148,2211647,2337043,2307877,2337837,2515745
06071,"San Bernardino, CA",84895934,87133086,89804064,94269524,94003434,100017425,101161244,101589331,105151197
06073,"San Diego, CA",216808329,224767520,230518588,236633899,233193269,250351652,256907236,261515685,266924506
06075,"San Francisco, CA",159291578,172992477,187132022,202540228,208603388,238980626,227233465,231879779,233948380
06077,"San Joaquin, CA",28142383,29141656,30299585,31274535,31100369,33631799,33218277,33162700,35064542
06079,"San Luis Obispo, CA",16705199,16779957,17200943,17277110,17063856,17914053,18050829,18192271,19031961
06081,"San Mateo, CA",107373073,126396261,134116314,144134430,149978170,169122641,165505840,179396381,196767358
06083,"Santa Barbara, CA",26805701,27474155,28505410,28989266,29566848,31635394,31796810,32099603,33505043
06085,"Santa Clara, CA",267404250,280510581,302411788,317006327,337104548,379796062,368006717,376220683,399159581
06087,"Santa Cruz, CA",13838548,13941610,14363961,15380812,15288182,16457101,16336594,16162087,16712516
06089,"Shasta, CA",7683255,8147396,7889537,8365845,8156536,8279019,8224773,8708047,9184523
06091,"Sierra, CA",92518,89556,94635,97770,91111,90538,101311,91250,98747
06093,"Siskiyou, CA",1689776,1637738,1645228,1647887,1665147,1631651,1684807,1764020,1766695
06095,"Solano, CA",22614551,22725056,25846912,30908999,30720231,30542278,28444688,28220819,29914870
06097,"Sonoma, CA",28392136,28853518,30213474,30482863,29559824,31602685,30693593,30633099,30869179
06099,"Stanislaus, CA",21301063,22191928,22810079,23329680,22672293,23698928,23622830,23557445,24813761
06101,"Sutter, CA",3265141,3235371,3488411,3476887,3570053,3862393,3960066,4002134,4025128
06103,"Tehama, CA",1827128,1932232,1927044,2017478,2024413,2074999,1975809,2172321,2175398
06105,"Trinity, CA",383405,413913,400158,395798,404070,386528,369370,404799,456212
06107,"Tulare, CA",16806339,17426838,17686115,18480075,18059433,18268538,18226908,18569956,19484144
06109,"Tuolumne, CA",2407029,2608796,2388479,2567544,2311835,2350125,2375246,2648777,2569679
06111,"Ventura, CA",50166157,50165884,50754467,51708632,51210549,53042459,52823407,53192535,55123601
06113,"Yolo, CA",14032538,14319346,14899646,15471476,14971106,15617677,15680986,15428666,15908346
06115,"Yuba, CA",3006985,3106720,3191495,3313354,3198607,3235003,3178188,3479041,3520158
08001,"Adams, CO*",24758299,25629536,26745667,28261370,28354371,30240251,31001079,32311644,33004761
08003,"Alamosa, CO",651875,656089,687174,715624,676519,699356,699423,716587,698903
08005,"Arapahoe, CO",44706303,45628689,47721938,48998064,49192246,50914754,52680392,53716475,54462475
08007,"Archuleta, CO",508259,499020,509816,525128,508663,542942,557426,564873,586428
08009,"Baca, CO",98438,167812,136202,109965,120655,125396,162784,204691,109961
08011,"Bent, CO",130306,113410,136479,130154,128404,129034,119318,143251,133131
08013,"Boulder, CO*",25039639,26255861,27218834,29657209,29117792,31245938,32341073,32934983,33422982
08014,"Broomfield, CO*",6665511,7152362,6908941,7768412,8420331,9200222,9937080,9968030,10004266
08015,"Chaffee, CO",718021,744883,783660,812927,808367,877804,906973,958762,990516
08017,"Cheyenne, CO",136132,143681,139003,153489,155088,262089,263275,319708,291522
08019,"Clear Creek, CO",487439,492621,426047,508632,457375,463941,472597,582305,478465
08021,"Conejos, CO",185576,196127,208363,203147,197978,203343,172127,195705,188534
08023,"Costilla, CO",78896,86418,87774,90857,82827,80631,79274,87730,95973
08025,"Crowley, CO",140906,117861,129823,119321,117863,118681,98157,120186,135167
08027,"Custer, CO",131121,122418,126262,138744,135698,154743,160187,165033,171739
08029,"Delta, CO",779619,747169,816579,857580,852398,851495,909254,901111,924849
08031,"Denver, CO",69140437,72913266,76501380,81881462,80969744,89653546,96919383,102081239,104064585
08033,"Dolores, CO",152506,139048,110303,110057,101871,98326,103333,96269,88174
08035,"Douglas, CO",17338170,17850792,19136954,19739214,20634044,21983139,23534017,24462607,25204322
08037,"Eagle, CO",3824556,4000278,4183223,4267158,4016211,4558954,4927871,5096577,5267447
08039,"Elbert, CO",541479,576147,636105,713497,704974,781447,698200,749245,809141
08041,"El Paso, CO",32796763,34131315,35334122,36790595,37821723,40006650,41050360,42792291,43989388
08043,"Fremont, CO",1384649,1380235,1414524,1421330,1416581,1481111,1508434,1549532,1588785
08045,"Garfield, CO",3754215,3720260,3634763,3730042,3602695,3759059,3670493,3780023,3831291
08047,"Gilpin, CO",608164,670659,621581,619908,528961,662868,712885,721239,757843
08049,"Grand, CO",875856,915143,968510,984226,876294,992475,1087974,1133576,1218516
08051,"Gunnison, CO",1018416,1060107,1076991,1061987,998306,1079662,1208500,1158891,1153789
08053,"Hinsdale, CO",38712,38617,39405,39504,36402,38337,42582,44752,43245
08055,"Huerfano, CO",220641,227683,219755,218608,235553,250004,223206,250881,252519
08057,"Jackson, CO",93166,103647,124216,139807,116380,109499,101594,138282,140602
08059,"Jefferson, CO*",30137040,30903284,32092392,33577349,33338379,34647468,35722129,36632200,37106170
08061,"Kiowa, CO",47299,50289,50158,74051,69046,92369,73123,102812,86821
08063,"Kit Carson, CO",389449,327085,289951,370120,350550,482722,467581,543804,493117
08065,"Lake, CO",246783,271384,275792,305923,301314,324700,338827,322779,404340
08067,"La Plata, CO",3380757,3233107,3173002,3126567,2990839,3143970,3142491,3229075,3280060
08069,"Larimer, CO",17266967,18593761,19479555,20344985,20219160,21400435,22430362,22368758,22617976
08071,"Las Animas, CO",585726,539999,535381,531874,527565,509129,500727,509711,500723
08073,"Lincoln, CO",359006,362548,354549,358774,374198,376045,378223,406952,389454
08075,"Logan, CO",1238149,1033765,1005632,982860,909751,1026773,1044025,1114624,1093941
08077,"Mesa, CO",6022330,6404009,6686313,6815198,6596972,6910739,7236011,7263912,7454851
08079,"Mineral, CO",53197,56692,58382,60069,51217,60204,73492,72448,73698
08081,"Moffat, CO",1097133,1040034,965438,1003061,1035263,1060693,1060541,986961,920077
08083,"Montezuma, CO",1605388,1587012,1353868,1430168,1241956,1344831,1276694,1247790,1188499
08085,"Montrose, CO",1440329,1466326,1551506,1606025,1566877,1628413,1759783,1758011,1849394
08087,"Morgan, CO",1501641,1466745,1589823,1540999,1476594,1510774,1496526,1570479,1598419
08089,"Otero, CO",530432,520217,555137,580090,566104,579882,546356,574196,568314
08091,"Ouray, CO",200018,187395,194289,207911,212295,268871,240429,224766,226866
08093,"Park, CO",399238,392813,397503,423715,418258,460702,445919,480373,532097
08095,"Phillips, CO",198867,171286,184742,189636,178412,196209,227751,248613,193493
08097,"Pitkin, CO",2155837,2291500,2384362,2397095,2152488,2426053,2785120,2865837,2935059
08099,"Prowers, CO",543855,475525,502363,495830,446859,501219,464745,529690,479594
08101,"Pueblo, CO",6024608,5971695,6176243,6426426,6201675,6569939,6491018,6831120,6868520
08103,"Rio Blanco, CO",649052,563714,534867,580871,504065,501768,496731,579183,566322
08105,"Rio Grande, CO",408036,413570,453992,472080,466606,442272,414623,459646,429941
08107,"Routt, CO",1805502,1896125,1917714,2029956,1871885,2102686,2250872,2202490,2257117
08109,"Saguache, CO",175384,170233,194163,218152,191325,201576,161953,190078,162612
08111,"San Juan, CO",35231,36309,34794,36113,32864,38144,41250,42010,43954
08113,"San Miguel, CO",621441,623440,624111,649813,606649,744858,850814,814271,819644
08115,"Sedgwick, CO",96685,61292,67647,75574,64828,78985,91019,89772,74155
08117,"Summit, CO",2405239,2567194,2676051,2759707,2516671,2830112,3067876,3169614,3302135
08119,"Teller, CO",881619,955644,907825,956848,989972,1046960,952227,1007662,970330
08121,"Washington, CO",159348,132773,135033,151320,131800,168965,202408,199986,142413
08123,"Weld, CO*",17346759,18534036,20592662,21737461,20028527,20489280,19472810,22991875,24480489
